protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
Tyk2,ejm49,ejm31,0.1,30.9669,0.3068318,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.15,43.52259,0.3646908,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.2,54.87876,0.3924931,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.25,65.98995,0.3963172,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.3,60.90962,0.4545409,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.35,52.79455,0.5057293,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.4,43.45489,0.5257771,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.45,33.50106,0.5383946,0.792889,1.88287,,,
Tyk2,ejm49,ejm31,0.5,22.95342,0.5527229,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0,0,0,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.05,17.05729,0.196214,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.1,31.67618,0.2925287,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.15,44.76155,0.3446766,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.2,56.40955,0.3855206,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.25,67.58792,0.393002,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.3,62.23726,0.468598,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.35,53.98464,0.5185955,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.4,44.40632,0.5406854,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.45,34.0058,0.5563648,0.792889,1.88287,,,
Tyk2,ejm31,ejm49,0.5,23.04629,0.5684814,0.792889,1.88287,,,
Tyk2,ejm42,ejm48,0,0,0,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.05,15.79536,0.3460308,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.1,29.38099,0.382027,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.15,41.9097,0.4172842,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.2,53.38432,0.4442209,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.25,64.53449,0.4501685,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.3,59.18407,0.5139522,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.35,50.58712,0.5614421,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.4,40.68189,0.5797116,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.45,30.16855,0.5900679,0.818722,1.121699,,,
Tyk2,ejm42,ejm48,0.5,19.22771,0.5992562,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0,0,0,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.05,15.89623,0.2983012,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.1,29.23843,0.3591573,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.15,41.05414,0.4037074,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.2,52.22725,0.4139035,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.25,63.30574,0.4157633,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.3,57.73459,0.4715562,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.35,49.31181,0.5176673,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.4,39.67181,0.5377187,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.45,29.48603,0.5476009,0.818722,1.121699,,,
Tyk2,ejm48,ejm42,0.5,18.88601,0.5578516,0.818722,1.121699,,,
Tyk2,ejm47,ejm55,0,0,0,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.05,15.592,0.2582095,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.1,28.67184,0.3364484,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.15,40.21572,0.3755262,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.2,51.37208,0.3819344,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.25,62.46181,0.3837212,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.3,56.51156,0.4322101,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.35,48.04854,0.4738612,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.4,38.40288,0.496531,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.45,28.1682,0.5083246,0.759581,0.412734,,,
Tyk2,ejm47,ejm55,0.5,17.46035,0.521062,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0,0,0,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.05,16.10026,0.2356927,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.1,29.7245,0.3184618,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.15,41.80152,0.3650732,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.2,53.09924,0.3832059,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.25,64.2095,0.3873788,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.3,58.30115,0.4773812,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.35,49.32769,0.5183729,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.4,39.47942,0.5325597,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.45,29.1353,0.5428245,0.759581,0.412734,,,
Tyk2,ejm55,ejm47,0.5,18.36309,0.5526826,0.759581,0.412734,,,
PTP1B,23471,23466,0,0,0,0.796111,1.432538,,,
PTP1B,23471,23466,0.05,16.7078,0.2233041,0.796111,1.432538,,,
PTP1B,23471,23466,0.1,30.75589,0.3043324,0.796111,1.432538,,,
PTP1B,23471,23466,0.15,43.31191,0.3555963,0.796111,1.432538,,,
PTP1B,23471,23466,0.2,54.74143,0.3869668,0.796111,1.432538,,,
PTP1B,23471,23466,0.25,65.88154,0.3928025,0.796111,1.432538,,,
PTP1B,23471,23466,0.3,61.24341,0.4427042,0.796111,1.432538,,,
PTP1B,23471,23466,0.35,53.68995,0.5015717,0.796111,1.432538,,,
PTP1B,23471,23466,0.4,44.65941,0.5286233,0.796111,1.432538,,,
PTP1B,23471,23466,0.45,34.75456,0.5472279,0.796111,1.432538,,,
PTP1B,23471,23466,0.5,24.10816,0.5649403,0.796111,1.432538,,,
PTP1B,23466,23471,0,0,0,0.796111,1.432538,,,
PTP1B,23466,23471,0.05,16.35172,0.2202808,0.796111,1.432538,,,
PTP1B,23466,23471,0.1,30.6125,0.291119,0.796111,1.432538,,,
PTP1B,23466,23471,0.15,43.79097,0.3279849,0.796111,1.432538,,,
PTP1B,23466,23471,0.2,55.635,0.3740979,0.796111,1.432538,,,
PTP1B,23466,23471,0.25,66.84719,0.3857757,0.796111,1.432538,,,
PTP1B,23466,23471,0.3,62.49871,0.4431696,0.796111,1.432538,,,
PTP1B,23466,23471,0.35,55.02327,0.4986739,0.796111,1.432538,,,
PTP1B,23466,23471,0.4,46.02984,0.5266254,0.796111,1.432538,,,
PTP1B,23466,23471,0.45,36.12008,0.5445532,0.796111,1.432538,,,
PTP1B,23466,23471,0.5,25.4407,0.5609235,0.796111,1.432538,,,
PTP1B,23473,20669_2qbr,0,0,0,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.05,17.74124,0.177428,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.1,31.71652,0.3320381,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.15,43.79083,0.3797402,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.2,55.08988,0.3982816,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.25,66.20067,0.4023221,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.3,61.11269,0.4515339,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.35,53.01727,0.4983182,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.4,43.63899,0.5208856,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.45,33.4114,0.5393292,0.761377,0.972203,,,
PTP1B,23473,20669_2qbr,0.5,22.58207,0.5531471,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0,0,0,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.05,17.86075,0.1552332,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.1,31.5374,0.3077385,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.15,43.26313,0.3554112,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.2,54.44801,0.3653265,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.25,65.53989,0.3676708,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.3,60.17855,0.4251413,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.35,51.90603,0.4693691,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.4,42.44267,0.4938167,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.45,32.194,0.5104671,0.761377,0.972203,,,
PTP1B,20669_2qbr,23473,0.5,21.38987,0.523185,0.761377,0.972203,,,
PTP1B,23477,23482,0,0,0,0.82714,1.524022,,,
PTP1B,23477,23482,0.05,17.88817,0.152321,0.82714,1.524022,,,
PTP1B,23477,23482,0.1,32.90675,0.2812933,0.82714,1.524022,,,
PTP1B,23477,23482,0.15,46.47946,0.3257219,0.82714,1.524022,,,
PTP1B,23477,23482,0.2,58.59269,0.3779517,0.82714,1.524022,,,
PTP1B,23477,23482,0.25,69.9561,0.3936016,0.82714,1.524022,,,
PTP1B,23477,23482,0.3,65.76589,0.4685477,0.82714,1.524022,,,
PTP1B,23477,23482,0.35,58.94716,0.5117628,0.82714,1.524022,,,
PTP1B,23477,23482,0.4,50.5692,0.5457212,0.82714,1.524022,,,
PTP1B,23477,23482,0.45,41.06566,0.566856,0.82714,1.524022,,,
PTP1B,23477,23482,0.5,30.61688,0.585837,0.82714,1.524022,,,
PTP1B,23482,23477,0,0,0,0.82714,1.524022,,,
PTP1B,23482,23477,0.05,17.6633,0.1802309,0.82714,1.524022,,,
PTP1B,23482,23477,0.1,32.48336,0.300543,0.82714,1.524022,,,
PTP1B,23482,23477,0.15,46.1177,0.3291169,0.82714,1.524022,,,
PTP1B,23482,23477,0.2,58.55801,0.3811785,0.82714,1.524022,,,
PTP1B,23482,23477,0.25,69.90332,0.4050226,0.82714,1.524022,,,
PTP1B,23482,23477,0.3,66.12808,0.4420001,0.82714,1.524022,,,
PTP1B,23482,23477,0.35,59.44131,0.5056536,0.82714,1.524022,,,
PTP1B,23482,23477,0.4,51.08999,0.5361859,0.82714,1.524022,,,
PTP1B,23482,23477,0.45,41.56784,0.5625176,0.82714,1.524022,,,
PTP1B,23482,23477,0.5,30.9909,0.5839142,0.82714,1.524022,,,
PTP1B,20667_2qbp,23486,0,0,0,0.85017,0.601048,,,
PTP1B,20667_2qbp,23486,0.05,18.50678,0.1084038,0.85017,0.601048,,,
PTP1B,20667_2qbp,23486,0.1,34.58039,0.3639037,0.85017,0.601048,,,
PTP1B,20667_2qbp,23486,0.15,47.56824,0.4299509,0.85017,0.601048,,,
PTP1B,20667_2qbp,23486,0.2,59.0529,0.4589668,0.85017,0.601048,,,
PTP1B,20667_2qbp,23486,0.25,70.2029,0.4632779,0.85017,0.601048,,,
PTP1B,20667_2qbp,23486,0.3,65.13721,0.5261066,0.85017,0.601048,,,
PTP1B,20667_2qbp,23486,0.35,57.13489,0.5679589,0.85017,0.601048,,,
PTP1B,20667_2qbp,23486,0.4,47.90084,0.5889162,0.85017,0.601048,,,
PTP1B,20667_2qbp,23486,0.45,37.80154,0.6049311,0.85017,0.601048,,,
PTP1B,20667_2qbp,23486,0.5,27.10653,0.6164188,0.85017,0.601048,,,
PTP1B,23486,20667_2qbp,0,0,0,0.85017,0.601048,,,
PTP1B,23486,20667_2qbp,0.05,18.39775,0.1159519,0.85017,0.601048,,,
PTP1B,23486,20667_2qbp,0.1,33.40645,0.2928788,0.85017,0.601048,,,
PTP1B,23486,20667_2qbp,0.15,46.48595,0.3453964,0.85017,0.601048,,,
PTP1B,23486,20667_2qbp,0.2,58.2792,0.3851237,0.85017,0.601048,,,
PTP1B,23486,20667_2qbp,0.25,69.54591,0.3960112,0.85017,0.601048,,,
PTP1B,23486,20667_2qbp,0.3,65.10557,0.4838763,0.85017,0.601048,,,
PTP1B,23486,20667_2qbp,0.35,57.13022,0.5404658,0.85017,0.601048,,,
PTP1B,23486,20667_2qbp,0.4,47.61901,0.561991,0.85017,0.601048,,,
PTP1B,23486,20667_2qbp,0.45,37.3887,0.5744322,0.85017,0.601048,,,
PTP1B,23486,20667_2qbp,0.5,26.65758,0.5855054,0.85017,0.601048,,,
PTP1B,20670_2qbs,23330_2qbq,0,0,0,0.798146,1.272341,,,
PTP1B,20670_2qbs,23330_2qbq,0.05,17.85867,0.1536351,0.798146,1.272341,,,
PTP1B,20670_2qbs,23330_2qbq,0.1,32.00184,0.2827533,0.798146,1.272341,,,
PTP1B,20670_2qbs,23330_2qbq,0.15,44.57835,0.3406046,0.798146,1.272341,,,
PTP1B,20670_2qbs,23330_2qbq,0.2,55.94965,0.3761576,0.798146,1.272341,,,
PTP1B,20670_2qbs,23330_2qbq,0.25,67.0704,0.3804136,0.798146,1.272341,,,
PTP1B,20670_2qbs,23330_2qbq,0.3,62.27278,0.4342101,0.798146,1.272341,,,
PTP1B,20670_2qbs,23330_2qbq,0.35,54.36418,0.4905981,0.798146,1.272341,,,
PTP1B,20670_2qbs,23330_2qbq,0.4,44.89383,0.5204085,0.798146,1.272341,,,
PTP1B,20670_2qbs,23330_2qbq,0.45,34.5305,0.5365659,0.798146,1.272341,,,
PTP1B,20670_2qbs,23330_2qbq,0.5,23.66401,0.5472249,0.798146,1.272341,,,
PTP1B,23330_2qbq,20670_2qbs,0,0,0,0.798146,1.272341,,,
PTP1B,23330_2qbq,20670_2qbs,0.05,16.43112,0.2634707,0.798146,1.272341,,,
PTP1B,23330_2qbq,20670_2qbs,0.1,30.48438,0.3266895,0.798146,1.272341,,,
PTP1B,23330_2qbq,20670_2qbs,0.15,43.36129,0.3691973,0.798146,1.272341,,,
PTP1B,23330_2qbq,20670_2qbs,0.2,54.90502,0.4035854,0.798146,1.272341,,,
PTP1B,23330_2qbq,20670_2qbs,0.25,66.05665,0.4096616,0.798146,1.272341,,,
PTP1B,23330_2qbq,20670_2qbs,0.3,61.37599,0.4788598,0.798146,1.272341,,,
PTP1B,23330_2qbq,20670_2qbs,0.35,53.5999,0.5302039,0.798146,1.272341,,,
PTP1B,23330_2qbq,20670_2qbs,0.4,44.36258,0.5556399,0.798146,1.272341,,,
PTP1B,23330_2qbq,20670_2qbs,0.45,34.3993,0.5685389,0.798146,1.272341,,,
PTP1B,23330_2qbq,20670_2qbs,0.5,23.89635,0.5810184,0.798146,1.272341,,,
PTP1B,23467,23469,0,0,0,0.837765,1.439319,,,
PTP1B,23467,23469,0.05,17.37286,0.1531103,0.837765,1.439319,,,
PTP1B,23467,23469,0.1,32.45109,0.2646087,0.837765,1.439319,,,
PTP1B,23467,23469,0.15,46.0884,0.3144149,0.837765,1.439319,,,
PTP1B,23467,23469,0.2,58.39482,0.3669855,0.837765,1.439319,,,
PTP1B,23467,23469,0.25,69.75855,0.3897374,0.837765,1.439319,,,
PTP1B,23467,23469,0.3,66.35903,0.4342094,0.837765,1.439319,,,
PTP1B,23467,23469,0.35,59.61164,0.5077167,0.837765,1.439319,,,
PTP1B,23467,23469,0.4,51.1778,0.5338908,0.837765,1.439319,,,
PTP1B,23467,23469,0.45,41.59061,0.5593251,0.837765,1.439319,,,
PTP1B,23467,23469,0.5,30.98383,0.5822067,0.837765,1.439319,,,
PTP1B,23469,23467,0,0,0,0.837765,1.439319,,,
PTP1B,23469,23467,0.05,17.62871,0.1490141,0.837765,1.439319,,,
PTP1B,23469,23467,0.1,32.94559,0.2703605,0.837765,1.439319,,,
PTP1B,23469,23467,0.15,46.87651,0.3130256,0.837765,1.439319,,,
PTP1B,23469,23467,0.2,59.65449,0.3624189,0.837765,1.439319,,,
PTP1B,23469,23467,0.25,71.24167,0.3956131,0.837765,1.439319,,,
PTP1B,23469,23467,0.3,67.54467,0.4753584,0.837765,1.439319,,,
PTP1B,23469,23467,0.35,60.75484,0.5325243,0.837765,1.439319,,,
PTP1B,23469,23467,0.4,52.21873,0.5637467,0.837765,1.439319,,,
PTP1B,23469,23467,0.45,42.6085,0.5836969,0.837765,1.439319,,,
PTP1B,23469,23467,0.5,32.04315,0.6024004,0.837765,1.439319,,,
PTP1B,23477,23479,0,0,0,0.833413,0.834266,,,
PTP1B,23477,23479,0.05,16.97471,0.2565531,0.833413,0.834266,,,
PTP1B,23477,23479,0.1,31.35951,0.3261246,0.833413,0.834266,,,
PTP1B,23477,23479,0.15,44.739,0.3529481,0.833413,0.834266,,,
PTP1B,23477,23479,0.2,57.05272,0.3928955,0.833413,0.834266,,,
PTP1B,23477,23479,0.25,68.4216,0.4141393,0.833413,0.834266,,,
PTP1B,23477,23479,0.3,64.49281,0.4753565,0.833413,0.834266,,,
PTP1B,23477,23479,0.35,57.3754,0.5339919,0.833413,0.834266,,,
PTP1B,23477,23479,0.4,48.59937,0.562092,0.833413,0.834266,,,
PTP1B,23477,23479,0.45,38.86573,0.5793119,0.833413,0.834266,,,
PTP1B,23477,23479,0.5,28.35394,0.5963301,0.833413,0.834266,,,
PTP1B,23479,23477,0,0,0,0.833413,0.834266,,,
PTP1B,23479,23477,0.05,17.74603,0.1691305,0.833413,0.834266,,,
PTP1B,23479,23477,0.1,32.41412,0.2878898,0.833413,0.834266,,,
PTP1B,23479,23477,0.15,45.74169,0.3250659,0.833413,0.834266,,,
PTP1B,23479,23477,0.2,57.80227,0.3726744,0.833413,0.834266,,,
PTP1B,23479,23477,0.25,69.0763,0.3888051,0.833413,0.834266,,,
PTP1B,23479,23477,0.3,65.15725,0.4610678,0.833413,0.834266,,,
PTP1B,23479,23477,0.35,58.01556,0.5101501,0.833413,0.834266,,,
PTP1B,23479,23477,0.4,49.34114,0.5402042,0.833413,0.834266,,,
PTP1B,23479,23477,0.45,39.56736,0.5619532,0.833413,0.834266,,,
PTP1B,23479,23477,0.5,28.89821,0.5822094,0.833413,0.834266,,,
PTP1B,23484,23482,0,0,0,0.909409,0.498645,,,
PTP1B,23484,23482,0.05,18.87891,0.06815627,0.909409,0.498645,,,
PTP1B,23484,23482,0.1,36.55274,0.2336423,0.909409,0.498645,,,
PTP1B,23484,23482,0.15,51.18278,0.307067,0.909409,0.498645,,,
PTP1B,23484,23482,0.2,65.11433,0.3231629,0.909409,0.498645,,,
PTP1B,23484,23482,0.25,78.58033,0.3414277,0.909409,0.498645,,,
PTP1B,23484,23482,0.3,76.79234,0.4950913,0.909409,0.498645,,,
PTP1B,23484,23482,0.35,70.27011,0.5710396,0.909409,0.498645,,,
PTP1B,23484,23482,0.4,61.79968,0.5979918,0.909409,0.498645,,,
PTP1B,23484,23482,0.45,52.18578,0.6203702,0.909409,0.498645,,,
PTP1B,23484,23482,0.5,41.60757,0.6378418,0.909409,0.498645,,,
PTP1B,23482,23484,0,0,0,0.909409,0.498645,,,
PTP1B,23482,23484,0.05,18.35582,0.0986359,0.909409,0.498645,,,
PTP1B,23482,23484,0.1,34.72065,0.2920681,0.909409,0.498645,,,
PTP1B,23482,23484,0.15,49.16498,0.3408027,0.909409,0.498645,,,
PTP1B,23482,23484,0.2,62.94871,0.3575074,0.909409,0.498645,,,
PTP1B,23482,23484,0.25,76.3113,0.3714713,0.909409,0.498645,,,
PTP1B,23482,23484,0.3,74.34415,0.5162281,0.909409,0.498645,,,
PTP1B,23482,23484,0.35,68.24572,0.5814221,0.909409,0.498645,,,
PTP1B,23482,23484,0.4,59.83301,0.6173722,0.909409,0.498645,,,
PTP1B,23482,23484,0.45,50.18819,0.6360294,0.909409,0.498645,,,
PTP1B,23482,23484,0.5,39.85621,0.6482146,0.909409,0.498645,,,
PTP1B,23482,23479,0,0,0,0.841618,0.661087,,,
PTP1B,23482,23479,0.05,17.95839,0.1633205,0.841618,0.661087,,,
PTP1B,23482,23479,0.1,32.88752,0.31171,0.841618,0.661087,,,
PTP1B,23482,23479,0.15,46.33955,0.3434146,0.841618,0.661087,,,
PTP1B,23482,23479,0.2,58.77964,0.3903239,0.841618,0.661087,,,
PTP1B,23482,23479,0.25,70.12465,0.4189788,0.841618,0.661087,,,
PTP1B,23482,23479,0.3,66.22131,0.479026,0.841618,0.661087,,,
PTP1B,23482,23479,0.35,59.13816,0.5341052,0.841618,0.661087,,,
PTP1B,23482,23479,0.4,50.49575,0.5602041,0.841618,0.661087,,,
PTP1B,23482,23479,0.45,40.957,0.5778644,0.841618,0.661087,,,
PTP1B,23482,23479,0.5,30.65913,0.5943228,0.841618,0.661087,,,
PTP1B,23479,23482,0,0,0,0.841618,0.661087,,,
PTP1B,23479,23482,0.05,18.13661,0.1540987,0.841618,0.661087,,,
PTP1B,23479,23482,0.1,33.06205,0.2965841,0.841618,0.661087,,,
PTP1B,23479,23482,0.15,46.69223,0.3279796,0.841618,0.661087,,,
PTP1B,23479,23482,0.2,59.47965,0.3600071,0.841618,0.661087,,,
PTP1B,23479,23482,0.25,71.06938,0.3939501,0.841618,0.661087,,,
PTP1B,23479,23482,0.3,67.38874,0.4559319,0.841618,0.661087,,,
PTP1B,23479,23482,0.35,60.57151,0.5212868,0.841618,0.661087,,,
PTP1B,23479,23482,0.4,51.81055,0.5522895,0.841618,0.661087,,,
PTP1B,23479,23482,0.45,41.81751,0.5768089,0.841618,0.661087,,,
PTP1B,23479,23482,0.5,30.85804,0.5959041,0.841618,0.661087,,,
PTP1B,23471,23468,0,0,0,0.812817,1.627947,,,
PTP1B,23471,23468,0.05,15.89526,0.2569562,0.812817,1.627947,,,
PTP1B,23471,23468,0.1,29.43344,0.3277118,0.812817,1.627947,,,
PTP1B,23471,23468,0.15,41.53425,0.3762978,0.812817,1.627947,,,
PTP1B,23471,23468,0.2,52.8312,0.3946628,0.812817,1.627947,,,
PTP1B,23471,23468,0.25,63.96164,0.3980883,0.812817,1.627947,,,
PTP1B,23471,23468,0.3,59.02593,0.472051,0.812817,1.627947,,,
PTP1B,23471,23468,0.35,50.63144,0.5217306,0.812817,1.627947,,,
PTP1B,23471,23468,0.4,41.06948,0.5380486,0.812817,1.627947,,,
PTP1B,23471,23468,0.45,30.929,0.5497062,0.812817,1.627947,,,
PTP1B,23471,23468,0.5,20.21073,0.564805,0.812817,1.627947,,,
PTP1B,23468,23471,0,0,0,0.812817,1.627947,,,
PTP1B,23468,23471,0.05,15.68888,0.3149198,0.812817,1.627947,,,
PTP1B,23468,23471,0.1,28.85907,0.3747405,0.812817,1.627947,,,
PTP1B,23468,23471,0.15,40.94031,0.4088044,0.812817,1.627947,,,
PTP1B,23468,23471,0.2,52.21929,0.4249632,0.812817,1.627947,,,
PTP1B,23468,23471,0.25,63.32708,0.428082,0.812817,1.627947,,,
PTP1B,23468,23471,0.3,57.98748,0.496234,0.812817,1.627947,,,
PTP1B,23468,23471,0.35,49.55866,0.5464253,0.812817,1.627947,,,
PTP1B,23468,23471,0.4,39.75831,0.5661292,0.812817,1.627947,,,
PTP1B,23468,23471,0.45,29.37629,0.575286,0.812817,1.627947,,,
PTP1B,23468,23471,0.5,18.58278,0.584522,0.812817,1.627947,,,
PTP1B,20669_2qbr,23472,0,0,0,0.831803,0.481771,,,
PTP1B,20669_2qbr,23472,0.05,18.00469,0.1428661,0.831803,0.481771,,,
PTP1B,20669_2qbr,23472,0.1,32.75909,0.3005733,0.831803,0.481771,,,
PTP1B,20669_2qbr,23472,0.15,45.97746,0.3408138,0.831803,0.481771,,,
PTP1B,20669_2qbr,23472,0.2,58.0887,0.379879,0.831803,0.481771,,,
PTP1B,20669_2qbr,23472,0.25,69.46463,0.3975334,0.831803,0.481771,,,
PTP1B,20669_2qbr,23472,0.3,65.90701,0.440008,0.831803,0.481771,,,
PTP1B,20669_2qbr,23472,0.35,59.68817,0.5074764,0.831803,0.481771,,,
PTP1B,20669_2qbr,23472,0.4,51.63386,0.5381367,0.831803,0.481771,,,
PTP1B,20669_2qbr,23472,0.45,42.40838,0.5636885,0.831803,0.481771,,,
PTP1B,20669_2qbr,23472,0.5,31.88583,0.5905154,0.831803,0.481771,,,
PTP1B,23472,20669_2qbr,0,0,0,0.831803,0.481771,,,
PTP1B,23472,20669_2qbr,0.05,17.53936,0.1496459,0.831803,0.481771,,,
PTP1B,23472,20669_2qbr,0.1,32.33914,0.28996,0.831803,0.481771,,,
PTP1B,23472,20669_2qbr,0.15,45.60995,0.3293559,0.831803,0.481771,,,
PTP1B,23472,20669_2qbr,0.2,57.77346,0.3733128,0.831803,0.481771,,,
PTP1B,23472,20669_2qbr,0.25,69.12318,0.3944582,0.831803,0.481771,,,
PTP1B,23472,20669_2qbr,0.3,65.62573,0.4404022,0.831803,0.481771,,,
PTP1B,23472,20669_2qbr,0.35,59.59797,0.4876416,0.831803,0.481771,,,
PTP1B,23472,20669_2qbr,0.4,51.92744,0.5240215,0.831803,0.481771,,,
PTP1B,23472,20669_2qbr,0.45,42.75982,0.5582199,0.831803,0.481771,,,
PTP1B,23472,20669_2qbr,0.5,32.3276,0.5858224,0.831803,0.481771,,,
PTP1B,23471,23470,0,0,0,0.81448,0.676662,,,
PTP1B,23471,23470,0.05,16.87186,0.212818,0.81448,0.676662,,,
PTP1B,23471,23470,0.1,31.00725,0.311007,0.81448,0.676662,,,
PTP1B,23471,23470,0.15,43.80917,0.3528684,0.81448,0.676662,,,
PTP1B,23471,23470,0.2,55.45665,0.3886366,0.81448,0.676662,,,
PTP1B,23471,23470,0.25,66.66622,0.3967773,0.81448,0.676662,,,
PTP1B,23471,23470,0.3,62.15079,0.4727903,0.81448,0.676662,,,
PTP1B,23471,23470,0.35,54.24045,0.5251577,0.81448,0.676662,,,
PTP1B,23471,23470,0.4,44.88967,0.548401,0.81448,0.676662,,,
PTP1B,23471,23470,0.45,34.71642,0.5637674,0.81448,0.676662,,,
PTP1B,23471,23470,0.5,23.91525,0.5773842,0.81448,0.676662,,,
PTP1B,23470,23471,0,0,0,0.81448,0.676662,,,
PTP1B,23470,23471,0.05,17.53196,0.2232555,0.81448,0.676662,,,
PTP1B,23470,23471,0.1,31.70848,0.3139536,0.81448,0.676662,,,
PTP1B,23470,23471,0.15,44.33727,0.3668624,0.81448,0.676662,,,
PTP1B,23470,23471,0.2,55.75391,0.3982107,0.81448,0.676662,,,
PTP1B,23470,23471,0.25,66.88364,0.4033527,0.81448,0.676662,,,
PTP1B,23470,23471,0.3,62.36365,0.4571453,0.81448,0.676662,,,
PTP1B,23470,23471,0.35,54.65958,0.5181742,0.81448,0.676662,,,
PTP1B,23470,23471,0.4,45.48982,0.5432228,0.81448,0.676662,,,
PTP1B,23470,23471,0.45,35.38549,0.56125,0.81448,0.676662,,,
PTP1B,23470,23471,0.5,24.62191,0.5744603,0.81448,0.676662,,,
PTP1B,23486,23479,0,0,0,0.882646,0.745101,,,
PTP1B,23486,23479,0.05,18.26735,0.1172057,0.882646,0.745101,,,
PTP1B,23486,23479,0.1,34.29854,0.2900555,0.882646,0.745101,,,
PTP1B,23486,23479,0.15,48.74686,0.3265749,0.882646,0.745101,,,
PTP1B,23486,23479,0.2,62.57,0.3476625,0.882646,0.745101,,,
PTP1B,23486,23479,0.25,75.4552,0.3896131,0.882646,0.745101,,,
PTP1B,23486,23479,0.3,72.69128,0.4819053,0.882646,0.745101,,,
